setting,b_cap,head_lr,backbone_lr,train_sampling_mode,unfreeze_scope,train_threshold,train_size,init_head,train_mae_mean,train_mae_std,train_mae_count,train_rmse_mean,train_rmse_std,train_rmse_count,train_pearson_mean,train_pearson_std,train_pearson_count,train_spearman_mean,train_spearman_std,train_spearman_count,train_r2_mean,train_r2_std,train_r2_count,train_pearson_sq_mean,train_pearson_sq_std,train_pearson_sq_count,train_loss_standardized_mean,train_loss_standardized_std,train_loss_standardized_count,val_mae_mean,val_mae_std,val_mae_count,val_rmse_mean,val_rmse_std,val_rmse_count,val_pearson_mean,val_pearson_std,val_pearson_count,val_spearman_mean,val_spearman_std,val_spearman_count,val_r2_mean,val_r2_std,val_r2_count,val_pearson_sq_mean,val_pearson_sq_std,val_pearson_sq_count,val_loss_standardized_mean,val_loss_standardized_std,val_loss_standardized_count,test_mae_mean,test_mae_std,test_mae_count,test_rmse_mean,test_rmse_std,test_rmse_count,test_pearson_mean,test_pearson_std,test_pearson_count,test_spearman_mean,test_spearman_std,test_spearman_count,test_r2_mean,test_r2_std,test_r2_count,test_pearson_sq_mean,test_pearson_sq_std,test_pearson_sq_count,test_loss_standardized_mean,test_loss_standardized_std,test_loss_standardized_count,best_epoch_mean,best_epoch_std,best_epoch_count,best_val_loss_standardized_mean,best_val_loss_standardized_std,best_val_loss_standardized_count,initial_trainable_params_mean,initial_trainable_params_std,initial_trainable_params_count,final_trainable_params_mean,final_trainable_params_std,final_trainable_params_count
B3_with_RC_weighted_bcap_10,10.0,0.0002,0.0001,hq_first,full,1,3215,K562,0.2295592799782753,0.011370561862530652,4,0.30664312839508057,0.011310819144347036,4,0.6211897943794331,0.0336680561972692,4,0.4988116829218024,0.043826406877619295,4,0.3749723606082759,0.045227035426451644,4,0.3867269141472393,0.042959294418896656,4,0.6248332411050797,0.04521295793118493,4,0.23624610900878906,0.0009462843223039557,4,0.31455816328525543,0.0018439111032789277,4,0.457244356615387,0.007960760621166687,4,0.36194565101557086,0.002806688860777952,4,0.20685483115932127,0.009299134080462098,4,0.2091199319388698,0.007279499338659509,4,0.6568524092435837,0.007701189526237004,4,0.199699267745018,0.003275554162686188,4,0.26379431784152985,0.002991013158408101,4,0.4838675820977797,0.006564085518444218,4,0.35174071228995185,0.00858680588295889,4,0.21946810707789527,0.017701120780362203,4,0.23416015241917168,0.006368096023759111,4,0.4619845300912857,0.010477007538799325,4,3.25,0.5,4,0.6568524092435837,0.007701189526237004,4,179761.0,0.0,4,3747661.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0002,0.0001,hq_first,full,1,3215,SKNSH,0.25320426374673843,0.014169292546845904,4,0.3319973796606064,0.015191799395596166,4,0.5303770887020558,0.06106301778257278,4,0.4229467013983553,0.05601108577442603,4,0.26693817247711604,0.0654635784148824,4,0.2840963753256045,0.0685004450360797,4,0.7328338027000427,0.0654432050390798,4,0.23900124430656433,0.00048622389543014245,4,0.3204970881342888,0.00039651010989571724,4,0.4261772828487229,0.005569856753638171,4,0.36283201432727696,0.007098536225089751,4,0.17664291677506513,0.0020366342481648735,4,0.18165034389451243,0.004775765062269987,4,0.681872770190239,0.0016867057543189048,4,0.1981443352997303,0.0019724141398274526,4,0.2624993920326233,0.002813288051548299,4,0.48301338728983584,0.013182701241028771,4,0.35902512849808893,0.007229728076974373,4,0.22712026850302885,0.01658255074802332,4,0.2334322700102086,0.012782349209179585,4,0.4574553295969963,0.009814946817816188,4,2.25,0.5,4,0.681872770190239,0.0016867057543189048,4,179761.0,0.0,4,3747661.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,161,HepG2,0.19976284354925156,0.009678248351988506,4,0.2724650427699089,0.004094829603084172,4,0.29395159767455675,0.042624787572917266,4,0.19761219302501237,0.038437104314817463,4,0.0543440359131363,0.05669226934967273,4,0.08777019616215173,0.02411255213351919,4,0.9397823214530945,0.05634008456422048,4,0.2506457529962063,0.0006331385553716562,4,0.3317541256546974,0.0007813158883448999,4,0.346635949500981,0.004044983176935213,4,0.3091662865806629,0.005464197501391993,4,0.11778584032296041,0.004158476147499157,4,0.1201687529031229,0.0028024032263887404,4,1.3936015367507935,0.08476401822499027,4,0.218762818723917,0.0010849418374469112,4,0.28592079132795334,0.0006100296510289208,4,0.30944630155921254,0.004311094777253034,4,0.27472517908480204,0.005144281376359132,4,0.08312346808004195,0.003909791832120092,4,0.09577095270230894,0.0026707281682301675,4,1.0352961719036102,0.066549661663132,4,3.0,1.1547005383792515,4,1.3936015367507935,0.08476401822499027,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,161,K562,0.19701987877488136,0.012479805270267924,4,0.2679256424307823,0.012731873452240156,4,0.32788394850381086,0.11121893796384699,4,0.25635566344213007,0.11084302808906708,4,0.08395332016531329,0.10009747205090262,4,0.11678512280780423,0.08210020520044796,4,0.9103569686412811,0.09947572419732867,4,0.24840259924530983,0.0033897192778366792,4,0.3277095556259155,0.004078478721371615,4,0.37521446304027073,0.030772855236560603,4,0.29635734518503515,0.031881753695466475,4,0.13906920995733518,0.021301785392759377,4,0.14149611973915643,0.023993445908010894,4,1.3603747189044952,0.09747144636586023,4,0.2124958075582981,0.0050942086277448615,4,0.28012198954820633,0.004369776106767319,4,0.3589930147761763,0.028835395795470488,4,0.28459531772566404,0.003824570688181174,4,0.11977934778185517,0.027250632698763756,4,0.12949959469609904,0.021523674624567484,4,0.9941598474979401,0.07566917837812276,4,9.0,12.675435561221029,4,1.3603747189044952,0.09747144636586023,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,161,SKNSH,0.197202879935503,0.012906397026727827,4,0.2667836621403694,0.011821122136980076,4,0.33255297322081423,0.10536278524847692,4,0.23558556248034812,0.11050118212305003,4,0.09219483673993584,0.09082251641032754,4,0.1189174673844911,0.07696255550391672,4,0.9021666795015335,0.09025841898575705,4,0.2507588006556034,0.0016673583631852645,4,0.3329019770026207,0.0021667790689279542,4,0.3371882490854552,0.015999317023916295,4,0.3078058538182724,0.0038327880148077715,4,0.11164589632231342,0.011532083845236919,4,0.11388789893023879,0.011022568618548745,4,1.4037882387638092,0.0973072832721667,4,0.21265263482928276,0.004662024529418666,4,0.2803206890821457,0.004586971599564902,4,0.3501255485619356,0.03499243986252605,4,0.2825719594582321,0.012003216268868494,4,0.11851398956134346,0.028634763186016234,4,0.12350625289144573,0.025705659370040764,4,0.9958166927099228,0.08026976449772137,4,9.0,12.027745701779143,4,1.4037882387638092,0.0973072832721667,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,322,HepG2,0.19400140270590782,0.006303817772004912,4,0.26076044887304306,0.009278406344428027,4,0.4135149190793211,0.08695374879992161,4,0.31017497040130665,0.06552045633313276,4,0.17020633521123982,0.07347236084225245,4,0.17666530412394738,0.064903575853602,4,0.8272166401147842,0.07324420265479638,4,0.2463652268052101,0.0029772076362027484,4,0.3269255459308624,0.0036041350311824013,4,0.3788527724010028,0.024842300904718086,4,0.3215306300331116,0.008184817804462223,4,0.14320507568606533,0.018958156814514477,4,0.14399227809160642,0.018420913102521707,4,1.2984532713890076,0.050579589329776485,4,0.20896966010332108,0.005544340574025764,4,0.2767292708158493,0.005454411597491089,4,0.382752278636288,0.0468430288334382,4,0.29729669200890296,0.013923192946003157,4,0.14087841830326955,0.03414075333665413,4,0.14814500881398837,0.03374105510765898,4,0.9307844340801239,0.05419676948904258,4,18.5,13.279056191361393,4,1.2984532713890076,0.050579589329776485,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,322,K562,0.194152120500803,0.0018338478991926442,4,0.2616710588335991,0.001713505361845346,4,0.4106705906776832,0.03497921006207149,4,0.2783226504321683,0.032895512570598535,4,0.1656478936245798,0.027614382882037342,4,0.1695679928999821,0.02839303251026118,4,0.8317609131336212,0.027528605084260308,4,0.24535801261663437,0.0009545480364094133,4,0.32444481551647186,0.0015207558730312035,4,0.40416017634269674,0.005787919011494415,4,0.32592720393320307,0.008066873998505444,4,0.156221534844887,0.007918857557106586,4,0.16337057314622241,0.0046722367426409945,4,1.2785677313804626,0.035600417913368806,4,0.2048589177429676,0.0015075281691013206,4,0.272931732237339,0.0024283925513887672,4,0.409219484760552,0.015926275214513105,4,0.31396015310391334,0.008534598659065843,4,0.16448979226371013,0.014803441874126345,4,0.16765082138934795,0.013264858570378906,4,0.9048908799886703,0.030934418008785623,4,19.25,3.5,4,1.2785677313804626,0.035600417913368806,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,322,SKNSH,0.19149687513709068,0.010833440038895852,4,0.2573025971651077,0.013472126586750325,4,0.44040260962010125,0.10227058993438293,4,0.32513080042434567,0.07770040579231668,4,0.19105201743453118,0.09799512791156928,4,0.2017989137343403,0.0796412335087689,4,0.806435689330101,0.09769081454904449,4,0.24706381559371948,0.0032808035002648414,4,0.3278111666440964,0.003996290127618693,4,0.37363779736155034,0.028570433168840458,4,0.3211947449965145,0.011821188317415942,4,0.13853924318149316,0.021119892756213128,4,0.14021740585578235,0.020581344347006238,4,1.3056238293647766,0.055919643927042795,4,0.20259137079119682,0.008722921635315859,4,0.2699474096298218,0.00848815491847385,4,0.42854111780448545,0.06318483678646088,4,0.31060537827792706,0.020408132075191134,4,0.18210385811097443,0.05216852924746617,4,0.18664173234891665,0.050241982986856816,4,0.8864067941904068,0.07303649106218832,4,32.0,23.692474191889147,4,1.3056238293647766,0.055919643927042795,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,643,HepG2,0.19999895989894867,0.0031037430951090677,4,0.26901504397392273,0.004102420478377606,4,0.4624564513867835,0.04035753495647346,4,0.3196694130337353,0.031110907769056804,4,0.2127873231168324,0.03416338113169972,4,0.21508751740007867,0.03572106205015185,4,0.7859883904457092,0.03411032882003972,4,0.24445106834173203,0.000686892740064583,4,0.3250036910176277,0.0008828048620599732,4,0.3929539834472861,0.005557309359157685,4,0.3263849697725537,0.009561229613694374,4,0.1533214184032994,0.004598054670668561,4,0.15443599587257503,0.004371777395248828,4,1.1468851566314697,0.02912164133768503,4,0.20220660418272018,0.002340971420989339,4,0.2678529992699623,0.003541691848704128,4,0.4435412690623818,0.02304975720258698,4,0.3301939984476199,0.003553877869688746,4,0.19523724099159992,0.02135812694133253,4,0.19712732584179182,0.020127115660998483,4,0.779229149222374,0.033160484717573366,4,19.0,6.831300510639732,4,1.1468851566314697,0.02912164133768503,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,643,K562,0.20494746044278145,0.0020513649233116276,4,0.27505434304475784,0.003705081730474172,4,0.42217687108944923,0.016035725934745178,4,0.2786552397118694,0.009542466211447715,4,0.1774946481333604,0.013562662323750902,4,0.17842616886256812,0.013586417434684873,4,0.821226179599762,0.013541609242079037,4,0.24421020969748497,0.00033473090401650536,4,0.3233315944671631,0.0009245365534859186,4,0.40423191512924395,0.006066159044357538,4,0.33444559740846663,0.007099369663366095,4,0.16201058625218964,0.004794709851905685,4,0.1634310399232199,0.004891469484098542,4,1.135067105293274,0.026214821950764477,4,0.20262401551008224,0.00032517750807816456,4,0.2697856202721596,0.0005292976393982492,4,0.4306928042167175,0.0020235803680076223,4,0.31712475239278054,0.004534359363759353,4,0.18368692336121842,0.003203737490958847,4,0.1854993627621891,0.0017430599477844897,4,0.7901826500892639,0.013969937526395146,4,10.25,0.5000000000000001,4,1.135067105293274,0.026214821950764477,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,643,SKNSH,0.2015763707458973,0.002587938439043862,4,0.27095623314380646,0.004812361275081676,4,0.45073372320782434,0.03037562892849051,4,0.3068479768808305,0.027989749027863917,4,0.20164391481771277,0.026899465042411832,4,0.20385289836138862,0.02733513674536516,4,0.7971144765615463,0.02685758886071188,4,0.24449177086353302,0.0008912023060483746,4,0.32515059411525726,0.0012088002020928979,4,0.39102766804956485,0.008771289470361413,4,0.33354104739436596,0.009452833241547432,4,0.15255173096954983,0.00629120317536014,4,0.15296033881951032,0.006924491064316539,4,1.1479702293872833,0.031769084699236776,4,0.19976986944675446,0.0013004132334959004,4,0.2656871974468231,0.0016910197134406483,4,0.4564776734049387,0.010971440876519406,4,0.3221495510768795,0.004517879860188526,4,0.20827866338259074,0.010076608795710904,4,0.20846214570336613,0.01002233696337731,4,0.7664285004138947,0.019459903929815905,4,20.25,5.560275772537426,4,1.1479702293872833,0.031769084699236776,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,1125,HepG2,0.241557776927948,0.002478659842979172,4,0.32052280753850937,0.0025996310158467955,4,0.4161318971707438,0.02207346958945039,4,0.3003423196152438,0.02815542704836415,4,0.17148061714481197,0.017618692911142958,4,0.17353118438770979,0.018040952719580092,4,0.8277829438447952,0.01760311677445096,4,0.24402505904436111,0.001158673553496795,4,0.32562965154647827,0.0014961147626039802,4,0.3887478447119886,0.010054956458688983,4,0.3148918848360876,0.010725895076780782,4,0.15004807832016748,0.007810668296085441,4,0.15120071338025598,0.007820982304594758,4,0.8543878942728043,0.017303388655215055,4,0.20112886279821396,0.0008097476962156889,4,0.2673123925924301,0.0012525559042121217,4,0.4469945257249356,0.008011888289910733,4,0.3414962572613054,0.01178484056968217,4,0.19857434936777726,0.00749984629534391,4,0.1998522487935376,0.007191629026172848,4,0.5756884962320328,0.00439369858527201,4,9.25,1.2583057392117913,4,0.8543878942728043,0.017303388655215055,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,1125,K562,0.2445630580186844,0.0014625169194874255,4,0.32378438860177994,0.003231186191512465,4,0.39377086011625084,0.03112217223153551,4,0.27452615198246566,0.039824488085628544,4,0.15440337652103497,0.025585288970417775,4,0.155781932479999,0.024889586187739406,4,0.8448449969291687,0.0255625899641188,4,0.24365191161632538,0.0006912370795617928,4,0.32353363931179047,0.0009747329217490046,4,0.40733194397873007,0.004460930348543878,4,0.3226308751529914,0.007138187211271242,4,0.16096235786944624,0.00505961212184648,4,0.16593423751017222,0.0036336544360195274,4,0.8433767557144165,0.013009817773429433,4,0.20208730921149254,0.0009007566993960533,4,0.269277423620224,0.0017445587421734046,4,0.4360618876755518,0.014866911088060115,4,0.322678237143224,0.013950105385665742,4,0.18673614784807926,0.010536743383365958,4,0.1903157386671408,0.012965674593574963,4,0.5842429250478745,0.011210607270575632,4,7.25,3.8622100754188224,4,0.8433767557144165,0.013009817773429433,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,1125,SKNSH,0.24188440293073654,0.0024295274407257514,4,0.32003021985292435,0.0022645353201261164,4,0.4184225411178677,0.01578990475849306,4,0.29819499720102477,0.026567030089811674,4,0.17408916511526776,0.011990305601826375,4,0.17526441373474538,0.013158655213228511,4,0.8251767009496689,0.011979738786806889,4,0.2443830817937851,0.001059696696816,4,0.3258400857448578,0.0016304399426315074,4,0.38728693301711564,0.011347296451307949,4,0.3205682330861462,0.0044788366889235475,4,0.14894667151828045,0.00852866084624325,4,0.15008773933836922,0.008715423919006548,4,0.8554762154817581,0.0164437691597291,4,0.1989719606935978,0.001232372309431898,4,0.26477861404418945,0.0013818705078636896,4,0.46404381677120526,0.007725707584363142,4,0.33202537361723017,0.011798873195084464,4,0.21369217307009442,0.008205695559918626,4,0.21538142880184724,0.00718082316883678,4,0.5648150593042374,0.0020910651900643137,4,14.25,1.5,4,0.8554762154817581,0.0164437691597291,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,1608,HepG2,0.2598903253674507,0.004923971608018139,4,0.3412155210971832,0.006805094445085788,4,0.3910833583358468,0.01868341488649326,4,0.29223715156169117,0.02179122658759314,4,0.15214681033467575,0.013365729829013406,4,0.15320799566110999,0.014952839453574696,4,0.847325935959816,0.013357387909635298,4,0.2436843439936638,0.0010127117504602262,4,0.3246987909078598,0.0005997381566205005,4,0.39667476637805826,0.005948245694052226,4,0.31931635802782216,0.01250341126788195,4,0.1549117846475458,0.003123714515661713,4,0.1573774065012147,0.004706031101555154,4,0.7678361535072327,0.02860875858447261,4,0.2030104175209999,0.00236020387993848,4,0.2693104147911072,0.0028908598341055546,4,0.4370425969632671,0.01946749365405045,4,0.333149673942864,0.016333573110298823,4,0.18649219734668812,0.017370511852020147,4,0.1912904690422746,0.017389859129792393,4,0.5283246040344238,0.024602264803556973,4,7.0,4.0,4,0.7678361535072327,0.02860875858447261,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,1608,K562,0.2623744383454323,0.005096981347637357,4,0.34418636560440063,0.008382944470927368,4,0.3722867876998867,0.013764981971951118,4,0.27428221890974697,0.006251516870260601,4,0.13748218320655226,0.010309723136614084,4,0.1387395583424166,0.010286456517174128,4,0.8619814366102219,0.01030326708376547,4,0.24429278448224068,0.0010683198208338274,4,0.3232259452342987,0.000640582168503499,4,0.40941807143487297,0.004947269062111109,4,0.3272693961847079,0.008035062065154652,4,0.1625608000957046,0.0033163848949502067,4,0.16764151382083045,0.004051002576412355,4,0.760835587978363,0.026507363106084002,4,0.20336315780878067,0.00215039309683298,4,0.2703186720609665,0.0029841985251982967,4,0.42821790593581244,0.018795545654251938,4,0.3128464804154242,0.007261364298647991,4,0.1803854564250472,0.018103995036552686,4,0.1836355293663831,0.016078195871392528,4,0.5320100635290146,0.014811363558169272,4,4.25,0.9574271077563382,4,0.760835587978363,0.026507363106084002,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,1608,SKNSH,0.26069384068250656,0.005526556789412068,4,0.34134045243263245,0.008107797746310569,4,0.3904276975524644,0.01416647933087122,4,0.28707731467207664,0.006265933984664577,4,0.1516628185006059,0.01072066899459786,4,0.15258430386859265,0.011131606417809173,4,0.8478095978498459,0.010713940309202957,4,0.24373622611165047,0.0015252154707078225,4,0.3248949572443962,0.001049301882271862,4,0.3970087834991488,0.007142188106143785,4,0.3366189222949282,0.008930765163234234,4,0.15388590000512575,0.005467363710612113,4,0.15765423231368167,0.00562254454048517,4,0.7687829434871674,0.029378764751272216,4,0.20017389953136444,0.0014429963533275094,4,0.266374334692955,0.0018616603353110387,4,0.4564295808543811,0.01119121212703709,4,0.3348722150445379,0.0058200920899665436,4,0.20417317363924256,0.011099248261727623,4,0.20842189470056027,0.010236771918150782,4,0.5166026800870895,0.01322461789983687,4,8.75,3.095695936834452,4,0.7687829434871674,0.029378764751272216,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,2411,HepG2,0.27118968218564987,0.0019929811058440037,4,0.35366928577423096,0.0031106337914729733,4,0.37658341554547486,0.007485707375181892,4,0.2762592875955604,0.0077234002332006255,4,0.1398078116714825,0.004886871475274722,4,0.14185709572507596,0.005642386760631952,4,0.8598353415727615,0.004884782595921574,4,0.2428121455013752,0.000827691581061866,4,0.32410960644483566,0.0006333309522742965,4,0.3990545480468686,0.004570934266281504,4,0.33051092785368597,0.005324056450501768,4,0.15797568972310677,0.0032932966818665058,4,0.15926020239694053,0.0036282527307346583,4,0.7222092151641846,0.011279366039688248,4,0.20162609219551086,0.001392137903097679,4,0.2679529935121536,0.00121382935748105,4,0.44273160430061775,0.008068229527501924,4,0.34028123320394943,0.007380620801897345,4,0.19472946370189348,0.007283408700467007,4,0.1960600956923801,0.007204928258722451,4,0.4936058670282364,0.006628506709234112,4,3.75,0.49999999999999994,4,0.7222092151641846,0.011279366039688248,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,2411,K562,0.2715512812137604,0.002109356211681217,4,0.3543347492814064,0.0020777288267870876,4,0.3697389986040704,0.018041460449094528,4,0.272295537746934,0.018428673541056442,4,0.13647845670434863,0.012833751799363125,4,0.13695104781009296,0.013485059360108536,4,0.8631633073091507,0.012828403328711754,4,0.24327370524406433,0.0009152502133718682,4,0.3231058567762375,0.0008244914252831298,4,0.408901193797774,0.0053960716540886215,4,0.33501979176601226,0.003016106153389792,4,0.16318135666958428,0.004267254954543874,4,0.16722202448121676,0.0044194923764177005,4,0.7177077084779739,0.007840182879787558,4,0.20218445360660553,0.0019215133007922328,4,0.2689390182495117,0.002175269150109857,4,0.44025178773406015,0.014629782236170433,4,0.3286474439534848,0.012216805301356848,4,0.18876471367834155,0.013118287682183304,4,0.1939821594992443,0.012811202976134577,4,0.4973723739385605,0.015322293872710228,4,4.5,3.1091263510296048,4,0.7177077084779739,0.007840182879787558,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,2411,SKNSH,0.2712116315960884,0.003217435123596906,4,0.35300491005182266,0.005046952974022171,4,0.3799088237719549,0.019606411057326648,4,0.28344183465726447,0.01463741301122753,4,0.14304243523216967,0.014070080810438384,4,0.14461902289570192,0.014903025154433279,4,0.8566020876169205,0.014064192466541319,4,0.2431972324848175,0.0005327430954105029,4,0.32436056435108185,0.0005418840372399598,4,0.39881842386120636,0.0040167395740449,4,0.3379743773510938,0.0040886513398693276,4,0.15667189502591405,0.0028177614858412446,4,0.15906823585874114,0.003193936492253995,4,0.7233499139547348,0.013010895649528648,4,0.20023736730217934,0.001382196307674257,4,0.2662684768438339,0.001987366887600493,4,0.45553782759765293,0.012009679470288111,4,0.3418651140334216,0.007345288152656544,4,0.20480148031477627,0.011869739128495071,4,0.20762288667312329,0.01095132082353367,4,0.4873891547322273,0.0045160718454833795,4,6.5,2.516611478423583,4,0.7233499139547348,0.013010895649528648,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,3215,HepG2,0.2792313024401665,0.001162785661632322,4,0.36287229508161545,0.001541196331475621,4,0.35700204289155685,0.009075231422141884,4,0.2734043342675159,0.006050751388953218,4,0.12561380250081972,0.007428352417806477,4,0.12751222849776905,0.0064853795530866835,4,0.8741142600774765,0.007426027960811546,4,0.24302642792463303,0.0006113194634749415,4,0.32387541234493256,0.0007961860856370402,4,0.40194913661413784,0.005865767099262067,4,0.3371934277923195,0.007273326375646755,4,0.15919071552559752,0.004133350543873234,4,0.16158891384259794,0.00470259693287726,4,0.6963260024785995,0.00342307643258021,4,0.20286904647946358,0.001549544792965639,4,0.26902811229228973,0.0018900885492594743,4,0.43688992378150243,0.012137439786702947,4,0.34462513732094024,0.010551775450350775,4,0.1882369207412416,0.011410606983544494,4,0.19098329358523886,0.010603775839605936,4,0.4804697781801224,0.006753792109491892,4,2.75,0.9574271077563381,4,0.6963260024785995,0.00342307643258021,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,3215,K562,0.27947694063186646,0.0017720922546038166,4,0.36328089982271194,0.00230098004804894,4,0.3531947925637933,0.016872513762569347,4,0.26749246478239513,0.011482398913655177,4,0.12362899792613166,0.011122763504514174,4,0.12496007278468205,0.01177664264098949,4,0.8760984241962433,0.01111931034984401,4,0.24350405111908913,0.0011857330320965834,4,0.3234914243221283,0.0005646506761639239,4,0.40746917832926755,0.004425262239759225,4,0.3387145879474916,0.006563165386590086,4,0.16118516459371585,0.0029263764099339918,4,0.16604581849774638,0.0035915860504680736,4,0.6946743130683899,0.002423470191484473,4,0.20190835744142532,0.0021570754503180394,4,0.26861313730478287,0.002825582718491103,4,0.4404724786186389,0.019408468122685908,4,0.33765636235563057,0.020359955209764528,4,0.19070208550155,0.017045790755686782,4,0.1942985208965993,0.016862423397438535,4,0.4790107160806656,0.010089108542557035,4,2.75,1.5,4,0.6946743130683899,0.002423470191484473,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,branched_only,1,3215,SKNSH,0.27803388983011246,0.001428577736057979,4,0.36094022542238235,0.0016342608010354754,4,0.36921733456596084,0.01241892569879003,4,0.28460979647792317,0.009311045782590593,4,0.13489860534843978,0.007832422784435963,4,0.1364371124306267,0.009222253112703046,4,0.8648322969675064,0.007829935652497077,4,0.2421352006494999,0.00041988423976747154,4,0.3241332620382309,0.0008002082003916799,4,0.39916774700237934,0.0062302611374757625,4,0.3415824845863287,0.0032231160523565876,4,0.15785136347030254,0.004161639829931414,4,0.1593640023623364,0.00493765136116024,4,0.6974351853132248,0.00344649875850193,4,0.19978419691324234,0.0003606779535812054,4,0.2656330019235611,0.0008039630496131824,4,0.45926138520276555,0.00541007998152065,4,0.3448962198313261,0.00674827428836443,4,0.2086202184726204,0.004795200044919447,4,0.21094297166241785,0.004941705369292354,4,0.46840523183345795,0.0028382206193223788,4,6.0,2.160246899469287,4,0.6974351853132248,0.00344649875850193,4,179761.0,0.0,4,179761.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,conv3_plus,1,161,HepG2,0.18704745918512344,0.01790138145810804,4,0.25551119074225426,0.017796186500662645,4,0.41270038220279504,0.1693357226424828,4,0.3039426262401068,0.15543873115362422,4,0.16030398933352857,0.1639768156833392,4,0.191827545692472,0.13867809223387298,4,0.8344805091619492,0.1629582717547703,4,0.2482907809317112,0.0021265983425596867,4,0.3288588225841522,0.0027751088724078388,4,0.36642181225283355,0.01977582412185503,4,0.31052657968177505,0.004586915476069216,4,0.13307458300282587,0.01462803671820489,4,0.1345582569094247,0.014521494253804614,4,1.3706072866916656,0.10786718254517559,4,0.21445003896951675,0.00487149702423283,4,0.28135326504707336,0.004987011575194204,4,0.3486355178718711,0.0422511422404512,4,0.28495623113320356,0.007814157083419176,4,0.11197714739153436,0.03145439295916338,4,0.12288559358725488,0.029458927911484706,4,1.0040648132562637,0.09489964672791992,4,12.75,12.737739202856996,4,1.3706072866916656,0.10786718254517559,4,179761.0,0.0,4,3063361.0,0.0,4
B3_with_RC_weighted_bcap_10,10.0,0.0005,1e-05,hq_first,conv3_plus,1,161,K562,0.19034520536661148,0.015306156342810798,4,0.25937221199274063,0.016957654190688717,4,0.3878187573077617,0.1575824368995025,4,0.30036641659977276,0.13164696969063774,4,0.13677937071707089,0.1507085201811269,4,0.16902755683412582,0.12589939539747988,4,0.8578589856624603,0.14977242204248792,4,0.2475108504295349,0.0035664722146931368,4,0.3263617530465126,0.0039941319854798485,4,0.38406171763807495,0.02576826869110099,4,0.30229632556897257,0.02694594991342327,4,0.1461395963951014,0.020829561381548966,4,0.148001405708611,0.020133768978298546,4,1.3499102890491486,0.10880771973689055,4,0.21101946756243706,0.005192638871693885,4,0.27861278504133224,0.004615597569531906,4,0.3731463989323853,0.030793804820036113,4,0.2911171098253115,0.008450128780913226,4,0.12921816268272246,0.028853576186511735,4,0.1399494288476777,0.023009648223034158,4,0.9845914840698242,0.09246817555181547,4,10.75,10.30776406404415,4,1.3499102890491486,0.10880771973689055,4,179761.0,0.0,4,3063361.0,0.0,4
