setting,train_sampling_mode,unfreeze_scope,train_threshold,train_size,init_head,val_spearman_mean,val_spearman_std,val_spearman_count,val_pearson_mean,val_pearson_std,val_pearson_count,val_rmse_mean,val_rmse_std,val_rmse_count,val_r2_mean,val_r2_std,val_r2_count,test_spearman_mean,test_spearman_std,test_spearman_count,test_pearson_mean,test_pearson_std,test_pearson_count,test_rmse_mean,test_rmse_std,test_rmse_count,test_r2_mean,test_r2_std,test_r2_count,best_epoch_mean,best_epoch_std,best_epoch_count,best_val_loss_standardized_mean,best_val_loss_standardized_std,best_val_loss_standardized_count,initial_trainable_params_mean,initial_trainable_params_std,initial_trainable_params_count,final_trainable_params_mean,final_trainable_params_std,final_trainable_params_count
B2_with_RC,hq_first,full,2,754,HepG2,0.3223478172274133,0.0014620921294094984,4,0.3809021540427864,0.00230281446183161,4,0.32693759351968765,0.00032893592041557083,4,0.1450904281702688,0.0017514153773237739,4,0.30462141505535806,0.007894073100836176,4,0.38705105308592136,0.00773120369996225,4,0.27801690250635147,0.0015186572772612349,4,0.14985334632790845,0.005927825344608247,4,4.5,0.5773502691896257,4,1.087428092956543,0.041745301810745115,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,754,K562,0.31245598736857283,0.007979137511510803,4,0.41525826657139064,0.0036468791963677,4,0.32202666252851486,0.0005079073564289901,4,0.1724494027517808,0.0030223803419945207,4,0.3138447606493868,0.003826181531340816,4,0.4240894091735921,0.009473142715341894,4,0.27466367185115814,0.00025444085898654914,4,0.17991913229788536,0.00802354282883915,4,5.5,1.2909944487358056,4,1.0549721717834473,0.039334680970484384,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,754,SKNSH,0.3435550769065202,0.002727763243873649,4,0.38880513582181825,0.00365957645905437,4,0.3262607827782631,0.0008644159323492145,4,0.1511794780163173,0.0028329751995120945,4,0.30994036599876656,0.007398665323820139,4,0.4205842174173704,0.005140208546976106,4,0.27262433618307114,0.0005197704019679521,4,0.17691090024851172,0.00431648876377322,4,5.0,0.0,4,1.0828775465488434,0.03975602396560929,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,1078,HepG2,0.3317529093047984,0.010825752020674298,4,0.399524911823247,0.007238280044391434,4,0.3245074972510338,0.0006813764428822986,4,0.15965944969087406,0.00575944233041683,4,0.32281650011036866,0.009427465121585446,4,0.4049497725235567,0.00997928728221641,4,0.2764374688267708,0.001477787435491382,4,0.16405900789787609,0.008162370545924847,4,3.75,0.5,4,0.928695559501648,0.0417672728112714,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,1078,K562,0.326105229742074,0.012370134728308304,4,0.4296354305438511,0.014918796646563814,4,0.31966619938611984,0.0023551421330599816,4,0.18475353104863648,0.012934883404623664,4,0.3165346852416594,0.012289861457057055,4,0.4290107671153892,0.017926310930356286,4,0.27421557903289795,0.002673711026525674,4,0.1842912527686136,0.015459573606801648,4,4.25,0.4999999999999999,4,0.9016059935092926,0.05195268039761531,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,1078,SKNSH,0.34792251554027936,0.0067947579997456225,4,0.3960065135063848,0.004881934974998179,4,0.3253101781010628,0.00048002340636631716,4,0.15683903370630764,0.003855824042640148,4,0.3261061426226152,0.01061450827249071,4,0.4328245510314785,0.005606839257601554,4,0.27097632735967636,0.000573569846383415,4,0.18736066946044638,0.004858007924361549,4,4.0,0.0,4,0.933210089802742,0.03938802279133883,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,1616,HepG2,0.34000855809904845,0.0076655319220261305,4,0.412429682918126,0.008370746658342814,4,0.32224319875240326,0.0013984787936153977,4,0.17015079540165956,0.006925032975939129,4,0.3382774311019345,0.003358280339005077,4,0.4275076225390006,0.007592122656174412,4,0.27282869815826416,0.0012249906883362385,4,0.1828059975737684,0.006485465696910644,4,3.0,0.0,4,0.8227019906044006,0.04336265917189958,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,1616,K562,0.3406352859437888,0.010121904287834072,4,0.44097297057089213,0.005595534521566501,4,0.31725510209798813,0.0007355124934644493,4,0.19448064327905343,0.004941686061046214,4,0.3296553586918521,0.004447306084486771,4,0.44234879057872256,0.005412500700426462,4,0.2702557146549225,0.0010737514854397218,4,0.19569442389933261,0.004787858826858282,4,3.25,0.5,4,0.7972133159637451,0.03584482375573473,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,1616,SKNSH,0.35057356556597274,0.005481795906406787,4,0.40365301486842586,0.005837841745699615,4,0.3237239941954613,0.0002764789641427951,4,0.1629613167095555,0.0047312745036968565,4,0.3341553594695375,0.00512509339741813,4,0.44068489066858674,0.006350681616720235,4,0.26931899040937424,0.000746275731038099,4,0.19423342123133194,0.005581783900874332,4,3.0,0.0,4,0.8300489336252213,0.037122508998019006,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,2155,HepG2,0.3439362719480542,0.0052882596437518435,4,0.4244484709317522,0.002268715752171991,4,0.3202008232474327,0.000464340815301359,4,0.18016036477967562,0.0019297166468110324,4,0.3475743675022001,0.001038157514108145,4,0.44743881372599376,0.0028637949215249213,4,0.2693774923682213,0.0010792031370017278,4,0.20020764301953894,0.0025592661776169677,4,3.0,0.0,4,0.7746090590953827,0.002245506304703137,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,2155,K562,0.35598899247181254,0.005857745868746091,4,0.4468055112749071,0.004365534036420784,4,0.316169336438179,0.000527623104602293,4,0.1996494583211985,0.00391406498529667,4,0.33934284776315315,0.006167207272142889,4,0.46148899627296525,0.005593184240622187,4,0.2675498276948929,0.000731703368780875,4,0.21299555646349105,0.005166961405575293,4,3.25,0.5,4,0.7552268207073212,0.0025193607548773017,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,2,2155,SKNSH,0.35812305637306596,0.004106600115505926,4,0.41395336948683054,0.0024515571058096176,4,0.322080135345459,0.0003676622451054057,4,0.1713618997086827,0.0020316020787385777,4,0.3483668432278254,0.0034955690146600145,4,0.45956025660008964,0.008540432266335374,4,0.2664339169859886,0.0016741787450042232,4,0.21125033368381213,0.007781632959336933,4,3.0,0.0,4,0.7837278842926025,0.001789662768522195,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,60,HepG2,0.3160633610163601,0.007110982762047142,4,0.35389553091881404,0.008725733908445759,4,0.33209407329559326,0.0009029330406322107,4,0.12529915062849,0.006163496690115258,4,0.2825660611366345,0.007195249950823182,4,0.32573728755773157,0.019405573753020006,4,0.28964488208293915,0.004110999804348284,4,0.10638721272498122,0.012698028476465898,4,18.5,3.4156502553198664,4,1.5435130298137665,0.35161759542605886,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,60,K562,0.29332162669637674,0.012855248778437132,4,0.36089569783227726,0.014108959217626789,4,0.3332774043083191,0.00217899937766667,4,0.13039500176149987,0.01015049332489436,4,0.298155456932319,0.012916977894562354,4,0.3614300708265648,0.01808153340106047,4,0.28853757679462433,0.0051596214420073505,4,0.1308769024852959,0.012937769104896354,4,24.0,5.597618541248889,4,1.5531148314476013,0.3420066058280706,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,60,SKNSH,0.3247403824881008,0.01927880747409724,4,0.34452694289066904,0.026349477615456782,4,0.33411505073308945,0.002280958936086195,4,0.11921953560554593,0.018149803316517523,4,0.2883817115506889,0.007099269622236407,4,0.35010999414682964,0.00479590116086844,4,0.2847026512026787,0.0029007290395040115,4,0.12259425850245172,0.0033739186712612875,4,24.25,6.601767440112787,4,1.565620094537735,0.37620037208721213,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,121,HepG2,0.32052687105356054,0.011431952798365777,4,0.3582410336431937,0.012892950907333256,4,0.330820769071579,0.0029357177818543244,4,0.12846130932306804,0.009199764558795117,4,0.2836229148479994,0.010967270563075624,4,0.3259380039394832,0.01646808580033446,4,0.2886093705892563,0.005056092782641237,4,0.10643898079949995,0.010804537837512732,4,11.75,2.217355782608345,4,1.4416778087615967,0.14135267669762236,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,121,K562,0.30512825271963695,0.00979096542846144,4,0.37915626090056825,0.010996574391691619,4,0.328166663646698,0.001383748714049367,4,0.14385016366636377,0.008325633965002063,4,0.3041768926008853,0.007368767787451478,4,0.37200502508858196,0.014959377967244985,4,0.28369801491498947,0.0017630148633736927,4,0.13855557593303167,0.01093949440431668,4,15.25,1.5,4,1.4201109111309052,0.1559298999517995,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,121,SKNSH,0.3273816343548318,0.014158498393504726,4,0.34739423982896495,0.02114750062724347,4,0.3332644924521446,0.0035603436380520614,4,0.12101817045342886,0.014662094438124306,4,0.2917125760968457,0.005134561864954847,4,0.3571289044150134,0.007149001367166166,4,0.28246766328811646,0.0015655587390929209,4,0.12757938553407858,0.005125043509778876,4,14.5,3.109126351029605,4,1.4632697105407715,0.14705600718052933,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,242,HepG2,0.31587056020587934,0.011557584771268503,4,0.35950840317322474,0.007869528538620276,4,0.3297824412584305,0.0011650887389616322,4,0.129292739061727,0.005687811419425018,4,0.2871911643546381,0.009993655483717579,4,0.33680539050942504,0.015610951176000299,4,0.28367090970277786,0.001972714134046197,4,0.1136206474236709,0.010679467190431583,4,6.5,1.9148542155126762,4,1.4364144206047058,0.1120898126995951,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,242,K562,0.29787455640297794,0.01511827426247964,4,0.3809203122103357,0.007734456628383202,4,0.3270788639783859,0.0014043047290232267,4,0.14514515061892186,0.005919409761106627,4,0.3040157952645131,0.004911410887365579,4,0.3761342168439966,0.004082143648424342,4,0.2803054004907608,0.0006471810799343722,4,0.14148944700342142,0.0030618686862570817,4,10.25,1.707825127659933,4,1.4125446677207947,0.10370568844764504,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,242,SKNSH,0.3355859076171684,0.011554301703800519,4,0.36097685430798837,0.017115202899573974,4,0.3306789696216583,0.0027961069336418457,4,0.13052398697381085,0.012609675688981099,4,0.29641231707207505,0.010161956593867816,4,0.368901667653617,0.01825134144291718,4,0.2803991809487343,0.0028161024940991154,4,0.13633827399596912,0.013702804591699019,4,11.5,1.2909944487358054,4,1.445139318704605,0.12717861707352723,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,423,HepG2,0.3171416769233242,0.010007157496258544,4,0.37264806054544547,0.004465863264607582,4,0.32821502536535263,0.0008126189841709134,4,0.1388815349793056,0.003334788022705897,4,0.2974596836732084,0.005115712888439313,4,0.3694392308725054,0.008261490574402964,4,0.28008218109607697,0.0008477243861896506,4,0.1365365344775516,0.006102852472678603,4,6.75,0.9574271077563381,4,1.3421671390533447,0.0869761366500108,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,423,K562,0.30837984965685994,0.00304437530024236,4,0.3981280082902284,0.0026521085744763907,4,0.3245292082428932,0.0010884202115707066,4,0.15851118624506227,0.002109296673824196,4,0.3106439674198715,0.003525185652178109,4,0.398780040269937,0.002645256770892607,4,0.276851087808609,0.001373050706260853,4,0.15903076855523055,0.0021152810544580363,4,6.75,0.9574271077563381,4,1.312358558177948,0.08817881548305592,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,423,SKNSH,0.3425440002174087,0.004887723087472987,4,0.3763858530336974,0.009892796760775873,4,0.3279847130179405,0.0013584747172116032,4,0.14173971093471657,0.007460352732791201,4,0.3051735856076855,0.012177485043093069,4,0.39379263064332826,0.01886556532879054,4,0.2763015627861023,0.0022910604768223986,4,0.15533956811537392,0.014854443915457979,4,7.5,0.5773502691896257,4,1.3405728340148926,0.09314308732081668,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,604,HepG2,0.3156429814655859,0.0022756721062807744,4,0.37225372730653145,0.001972693718778629,4,0.3280216306447983,0.0004089439229440211,4,0.13857575613398654,0.0014680834831102562,4,0.3006331998088506,0.0029290012562910453,4,0.3827429675303136,0.00457044217313161,4,0.2774290591478348,0.0011721973727080927,4,0.14650784590015417,0.003509546200094113,4,5.25,0.4999999999999999,4,1.2265010476112366,0.01994150977696044,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,604,K562,0.31234363771633217,0.0023468700871981936,4,0.4056129105816259,0.0046364662779604686,4,0.3229972794651985,0.0007706443323314344,4,0.16453795584515807,0.0037406913056912145,4,0.313224461402845,0.0006338298289157913,4,0.4141220740889231,0.00244747670706594,4,0.27397099137306213,0.0005934538150743786,4,0.17150158485438521,0.002031669226313969,4,5.5,0.5773502691896257,4,1.18922820687294,0.020536490802367535,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,604,SKNSH,0.34210619359075906,0.002924130673837558,4,0.38093556467049317,0.003639683588580586,4,0.32716942578554153,0.0006537513490305751,4,0.14512183990329625,0.0027822288057320413,4,0.31330274302278815,0.004332088381292969,4,0.41164113624768567,0.0056809148808422945,4,0.2734827622771263,0.0008968152920722432,4,0.16947262964669824,0.004679426470580222,4,5.75,0.5,4,1.220118910074234,0.018534619925965556,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,906,HepG2,0.3170377157479268,0.006602401586217181,4,0.38489240688301246,0.00487105395388914,4,0.32630565017461777,0.0005718095894860066,4,0.14815996025116468,0.0037407114758879587,4,0.30053195212424866,0.004602080029942814,4,0.3819415385830196,0.007368140958844027,4,0.2786835953593254,0.0015552619062359102,4,0.1459200560210563,0.005615635399873788,4,3.75,0.5,4,1.0295190513134003,0.052049197810512884,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,906,K562,0.3267198179669326,0.007620027265392227,4,0.42430010863190026,0.006091382029689066,4,0.3201833739876747,0.0013208150857853213,4,0.18005841088631608,0.005157988617017199,4,0.3190417707651366,0.0031917651968021467,4,0.4306905183343328,0.005121793848631662,4,0.2726743370294571,0.0020001897964167154,4,0.18551399716226713,0.004421623888905109,4,4.75,0.4999999999999999,4,0.9909327328205109,0.04117437269614486,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,906,SKNSH,0.34417832276390115,0.004315692215615953,4,0.3904089479975967,0.005520770302822925,4,0.32583653181791306,0.0007498378796437407,4,0.15244200585514253,0.00431089617840998,4,0.3169709886280445,0.0052423499554712875,4,0.41966183758279485,0.007100857836290888,4,0.27260784059762955,0.0021001472516629493,4,0.17615387455987652,0.00592839880498784,4,4.5,0.5773502691896257,4,1.026488646864891,0.04999186583233431,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,1208,HepG2,0.3246811352240952,0.004014566421391727,4,0.3918849145333798,0.003843440884930941,4,0.325199730694294,0.00023119984851324837,4,0.15358486526721135,0.003022010419370885,4,0.3117905598624427,0.006971404527548321,4,0.39333508538285433,0.01263958258023285,4,0.27652712166309357,0.0007835801367139115,4,0.15483230867898923,0.010076395317752854,4,3.25,0.49999999999999994,4,0.9223769754171371,0.0013116565810429174,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,1208,K562,0.3330206562850339,0.003440102894184076,4,0.4347645891645804,0.0020665556050676725,4,0.318177729845047,0.00034367512782202466,4,0.189023450980498,0.0017969373545026212,4,0.3221248742218511,0.0035737078846685777,4,0.43780058762821994,0.0012115416578618214,4,0.2714001461863518,0.0003131739640775953,4,0.19167045540250624,0.001061552959605702,4,4.0,0.0,4,0.8829739391803741,0.0019074240103991585,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,full,3,1208,SKNSH,0.34513496523655535,0.002317009256949905,4,0.3959192155374398,0.005939687449916723,4,0.3248957619071007,0.0005045805743982339,4,0.15677848514703374,0.00469314839658224,4,0.32030496438440254,0.004697496117762184,4,0.4259437012729393,0.012528618052447711,4,0.27124153822660446,0.0008393120401377618,4,0.18154576135681905,0.010640047606518113,4,3.5,0.5773502691896257,4,0.9206548184156418,0.0028599529303473307,4,179761.0,0.0,4,3747661.0,0.0,4
B2_with_RC,hq_first,head_only,1,161,HepG2,0.3121809053301803,0.0010119121870778712,4,0.3602404546390392,0.0008942600807415332,4,0.36685971915721893,0.009956263283635955,4,0.12977378493436065,0.0006445153633771581,4,0.2755752532650495,0.001319754542349743,4,0.3119663927287762,0.0026866239765952335,4,0.3409000039100647,0.012126603725952818,4,0.09732844365349873,0.0016761697985573142,4,0.0,0.0,4,1.7020727097988129,0.07539390383062533,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,161,K562,0.28684722099094284,0.0009751397873826481,4,0.3679968148927498,0.00027850626900827267,4,0.37513260543346405,0.011146239306924335,4,0.13542171394551517,0.00020504599798741713,4,0.28410597983782077,0.0005913439926409883,4,0.3414474529183356,0.0007524130319195119,4,0.3452426567673683,0.012442683265696305,4,0.11658678769844696,0.0005138054589711973,4,0.0,0.0,4,1.779331386089325,0.07342419441965366,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,161,SKNSH,0.32064267835741544,0.0006926530960039189,4,0.34382057079007156,0.0004929648270246409,4,0.3817192539572716,0.011047250912996706,4,0.11821276715915113,0.00033920686961569677,4,0.2776535525113414,0.0008772844921976594,4,0.3311588581833514,0.0011336655547658804,4,0.3382479399442673,0.011828526412175787,4,0.1096671532514936,0.0007502633935369971,4,0.0,0.0,4,1.8423081934452057,0.07207963663681667,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,322,HepG2,0.31822393283071754,0.0062531385744000545,4,0.3684190674751643,0.006105367216502248,4,0.37692805379629135,0.010313805156658196,4,0.1357605659109059,0.004495295992163663,4,0.2900564716382805,0.00885397826257166,4,0.3271111441212172,0.00868511767983323,4,0.3545451685786247,0.011259510074310489,4,0.10705827406012615,0.0056568104065878415,4,1.5,1.2909944487358056,4,1.7253991961479187,0.0729226720238113,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,322,K562,0.288451786165772,0.0038180255529022826,4,0.36900376059839185,0.0010929772722926034,4,0.38904376327991486,0.01264175677631936,4,0.13616467128524362,0.0008066743917482187,4,0.28666319670334106,0.002616306791239902,4,0.34200670910439357,0.004212512320517729,4,0.3629278764128685,0.015069777603082113,4,0.11698189801745518,0.0028653174628648173,4,0.0,0.0,4,1.8379409909248352,0.08516430011358352,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,322,SKNSH,0.31944839164834177,0.00307616092401033,4,0.34380951520398356,0.0030091007784716255,4,0.3947241008281708,0.011929384406488535,4,0.11821177376041946,0.002077327365104612,4,0.2839863800383447,0.00383424498942695,4,0.3368380292185717,0.004631718677092415,4,0.35111767053604126,0.01295242004214837,4,0.11347594754127915,0.0031074111543649588,4,0.0,0.0,4,1.8921033143997192,0.08522048708153829,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,643,HepG2,0.3183772817947944,0.0033171013411872514,4,0.3682344858358769,0.002356036107075458,4,0.3877662420272827,0.008756322600578103,4,0.13560079973841604,0.0017361444065779746,4,0.2912439675233254,0.00662234599163643,4,0.32717833718943257,0.0076683326898905725,4,0.3693085014820099,0.010249401925923555,4,0.10708976682072419,0.005020022824976475,4,8.25,7.932002689527196,4,1.6325190663337708,0.06290589582722832,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,643,K562,0.2930049750829278,0.003375017891489494,4,0.3757436987774538,0.002475090512250311,4,0.3993595838546753,0.011972654636064855,4,0.1411879217257448,0.0018612320758959486,4,0.29400487212709503,0.005547238880820195,4,0.3517957745143735,0.005541240268623716,4,0.3783580884337425,0.014000346557064728,4,0.12378329597395385,0.00391248440782572,4,3.25,3.947573094109004,4,1.7315803468227386,0.08153798854897082,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,643,SKNSH,0.31681159820314914,0.0021336083607846504,4,0.34254048828448136,0.002341224358070133,4,0.3973994255065918,0.013634546012143216,4,0.11733809711279201,0.0016006215715935897,4,0.2902412369981993,0.0060425294310512394,4,0.3454152286795655,0.007896181851425484,4,0.35247594118118286,0.015272024086757055,4,0.1193584424696296,0.005468911098734464,4,9.75,9.322910847297997,4,1.7157595753669739,0.11598741323641383,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,1125,HepG2,0.31775258435830805,0.0010039020178331218,4,0.36968857582672465,0.0003691919201669708,4,0.38483456522226334,0.002193727931114113,4,0.1366697453237974,0.0002729568650610327,4,0.29046721685338617,0.0006096139723923197,4,0.3272071145155953,0.0010567197779250072,4,0.36540985107421875,0.00239328231107268,4,0.1070653332821387,0.0006905273600484941,4,28.5,0.5773502691896257,4,1.1931544542312622,0.010236663503057667,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,1125,K562,0.2954669569301261,0.001075140761534012,4,0.3783109560585096,0.00048036857956794117,4,0.39184320718050003,0.0009665578255906858,4,0.1431193525393828,0.0003634629913951628,4,0.29925057013740447,0.0005149004540974754,4,0.3580787230065017,0.0008869105452458297,4,0.36846670508384705,0.0005962687500019514,4,0.1282209618277034,0.00063484183829998,4,27.75,2.5000000000000004,4,1.237093597650528,0.01758075997579118,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,1125,SKNSH,0.31803097649390405,0.0015897428464007038,4,0.3444408379620677,0.0007003773411556275,4,0.386586457490921,0.0019777677590387946,4,0.1186398587523264,0.00048231522158622575,4,0.29298876633180654,0.0018160997658027917,4,0.3472917922756767,0.0016311835814069935,4,0.3419065847992897,0.001903749077159235,4,0.12061358455195895,0.0011331066020800337,4,29.0,0.0,4,1.2041130065917969,0.017670207245252024,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,1608,HepG2,0.3207082586277188,0.0031401951727270012,4,0.37254195702034987,0.0011810698638918596,4,0.3724898621439934,0.004500419399097771,4,0.13878855593506975,0.000880031974212563,4,0.2921445172054661,0.0020182685366947712,4,0.3308120836791796,0.001153294549196755,4,0.3494424745440483,0.005914103612353784,4,0.10943763227439843,0.0007638500535765742,4,28.25,0.9574271077563377,4,1.010445088148117,0.03913621487930814,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,1608,K562,0.2946307436811198,0.0006159192104268085,4,0.37845131571205487,0.0009734499724983116,4,0.3743312954902649,0.002780215245747206,4,0.14322610906782213,0.0007366829622171683,4,0.2988577104579812,0.0011538741213487768,4,0.35868472300204873,0.001415590562871682,4,0.3460419327020645,0.003318833755806327,4,0.12865623343753768,0.0010136300147246817,4,28.75,0.49999999999999967,4,1.020362302660942,0.03382438612074893,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,1608,SKNSH,0.3185353483909643,0.0011923210536342536,4,0.3455142040856396,0.0013580606868646755,4,0.36913222819566727,0.007053222478022759,4,0.11938144847155491,0.0009387036185544601,4,0.2941801503767823,0.0019831415552107184,4,0.34965748676290953,0.002676267053349131,4,0.32283157110214233,0.008123803480891771,4,0.12226572985335989,0.0018725801012589123,4,28.0,0.816496580927726,4,0.9925479739904404,0.050361652955064576,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,2411,HepG2,0.3174675045904044,0.0023394925403478544,4,0.3709485144507454,0.0017323807332569132,4,0.3536947965621948,0.0015783155572568928,4,0.1376050512304686,0.0012866517390121204,4,0.29175974489869916,0.0014691975543926698,4,0.3297146179230104,0.0018269764492112538,4,0.32428839057683945,0.002078884139614025,4,0.10871423265432617,0.001206876336462689,4,29.0,0.0,4,0.8600298762321472,0.01003056885138972,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,2411,K562,0.2957347214329852,0.0007842173807272046,4,0.37850047949179066,0.0005872058559741071,4,0.35351528972387314,0.003294723054711322,4,0.1432628715835534,0.000444422682012426,4,0.2992590204049877,0.0004054602043363014,4,0.35884860642746824,0.0016034297562420809,4,0.3193616196513176,0.004060173513302424,4,0.1287742505751734,0.001150720312463881,4,28.75,0.49999999999999967,4,0.8592237532138824,0.018784232778796744,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,2411,SKNSH,0.31815322019143394,0.0012934185113405243,4,0.3446783063478138,0.0010875320318792826,4,0.3499852791428566,0.0018227640117021318,4,0.11880402191123765,0.0007498140337959024,4,0.2930443410977529,0.001732615266466395,4,0.3474093243475158,0.0018901492188586329,4,0.30198365449905396,0.0020569307794407908,4,0.12069591814164961,0.0013113793813830854,4,29.0,0.0,4,0.8421033918857574,0.01219215758515105,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,3215,HepG2,0.3188449494773292,0.004090627178095077,4,0.3713264110535105,0.0023549113381604145,4,0.3406386598944664,0.0015140810866561883,4,0.1378874627514386,0.0017458608307746666,4,0.29119803539400774,0.0033071277845710123,4,0.32925409486955504,0.003779541375446417,4,0.305683858692646,0.0024117369441687166,4,0.10841897268812647,0.0024797999029832953,4,28.75,0.5,4,0.770280659198761,0.006852220034944781,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,3215,K562,0.29477802711822004,0.0009697849102379793,4,0.3782662678126837,0.001461317127983112,4,0.33952902257442474,0.0008889924576402364,4,0.14308697095074832,0.00110592712955413,4,0.2987928041082005,0.00038604510919821255,4,0.3580833560754445,0.0012695778765966844,4,0.2994396686553955,0.0011611859631149755,4,0.12822489876924215,0.0009081188553094552,4,29.0,0.0,4,0.7652630507946014,0.0040103076180600305,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,1,3215,SKNSH,0.3183970854811627,0.0001833912847731379,4,0.34528796054721683,0.0003785451408396825,4,0.3383127301931381,0.001038734857162905,4,0.1192238831711741,0.0002614566076903019,4,0.2948503654646134,0.002366330660984805,4,0.3489320368525739,0.0022066780172662645,4,0.28829844295978546,0.001442443420837527,4,0.1217572184129899,0.0015370399644562295,4,28.75,0.49999999999999967,4,0.7597915232181549,0.004664151380424131,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,2,108,HepG2,0.30967060663561224,0.00041113063698782604,4,0.3588364972635466,0.0006903419932797359,4,0.3564522936940193,0.0039042754390822203,4,0.12876398919742205,0.0004953814372949837,4,0.2740277137703986,0.0012963799865600856,4,0.3102506664473246,0.002234767450480281,4,0.327396921813488,0.004992735591631425,4,0.09625922167017736,0.0013874231732622767,4,0.0,0.0,4,1.7893153429031372,0.11370238365927994,4,141.0,0.0,4,141.0,0.0,4
B2_with_RC,hq_first,head_only,2,108,K562,0.28533804530019136,0.0004646646546429623,4,0.3667568809804805,0.0004268754252493608,4,0.3622506335377693,0.003938801854010494,4,0.13451074641350186,0.00031313004212513943,4,0.2838122941577029,0.000414192095339285,4,0.3399534638014531,0.0007734283074889202,4,0.32929327338933945,0.004692328102701683,4,0.115568806194116,0.0005262731189319569,4,0.0,0.0,4,1.8476767539978027,0.11040180404744551,4,141.0,0.0,4,141.0,0.0,4
